
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow nlogn functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
OLAR,3400,10,10,7433.076148798352,23731.68887655059,0.03216035227950629
ELASTIC,3400,10,10,19014.054481438434,32032.353059538524,0.04658764319591805
FedAECS,3400,10,1,149888.70794878015,47964.38654360966,0.5001769174604415
MC²MKP,3400,10,10,35205.03951388732,11517.056202076788,0.00013947836897103226
MEC,3400,10,10,7433.076148798352,23731.68887655059,0.03216035227950629
ECMTC,3400,10,10,35205.03951388732,11517.056202076788,0.00013947836897103226
OLAR,3500,10,10,7686.4332209645645,24558.90749028976,0.033233329356932
ELASTIC,3500,10,10,19670.26257945356,33137.46571559845,0.04819458300004011
FedAECS,3500,10,1,154848.32930695504,49551.46537822562,0.5131157844091191
MC²MKP,3500,10,10,36387.518567655294,11899.271375800136,0.00013993740349345655
MEC,3500,10,10,7686.4332209645645,24558.90749028976,0.033233329356932
ECMTC,3500,10,10,36387.518567655294,11899.271375800136,0.00013993740349345655
ELASTIC,3600,10,10,20329.210673806847,34247.19276858524,0.049808232579905964
OLAR,3600,10,10,7946.1700340466405,25372.72595240182,0.0343108192764983
FedAECS,3600,10,1,159823.4510242669,51143.50432776542,0.5259290400773473
MC²MKP,3600,10,10,37573.75636078822,12282.69830054673,0.00014039789714627627
MEC,3600,10,10,7946.1700340466405,25372.72595240182,0.0343108192764983
ECMTC,3600,10,10,37573.75636078822,12282.69830054673,0.00014039789714627627
OLAR,3700,10,10,8205.446623154945,26189.289588415697,0.035392705416362795
ELASTIC,3700,10,10,20990.82263480633,35361.406009343365,0.05142840550710567
FedAECS,3700,10,1,164813.6423031425,52740.36553700561,0.5386182691477889
MC²MKP,3700,10,10,38751.6099471649,12667.306145000832,0.00014085513607730451
MEC,3700,10,10,8205.446623154945,26189.289588415697,0.035392705416362795
ECMTC,3700,10,10,38751.6099471649,12667.306145000832,0.00014085513607730451
OLAR,3800,10,10,8459.89928703557,27022.192409112125,0.03663435582553244
ELASTIC,3800,10,10,21655.026449333145,36479.98416139162,0.05305492543400277
FedAECS,3800,10,1,169818.4956474121,54341.91860717189,0.5511850828404122
MC²MKP,3800,10,10,39957.090278348296,13053.059850979516,0.00014132309962080526
MEC,3800,10,10,8459.89928703557,27022.192409112125,0.03663435582553244
