
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow linear functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
MEC,4500,10,10,1649.88781895703,5271.53896933921,0.0608716740523823
ECMTC,4500,10,2,5894.49170680627,1898.87856920612,0.000405682214749983
ELASTIC,4600,10,10,4411.90670973812,7441.04070454931,0.092234778562809
OLAR,4600,10,10,1686.409001518,5388.7980104366,0.0620724183837619
FedAECS,4600,10,1,24946.1334554291,7982.76270573731,0.652231030974677
MC²MKP,4600,10,2,6025.44056669919,1940.78220437185,0.000409367690029388
MEC,4600,10,10,1686.409001518,5388.7980104366,0.0620724183837619
ECMTC,4600,10,2,6025.44056669919,1940.78220437185,0.000409367690029388
OLAR,4700,10,10,1722.83910057057,5504.83983248713,0.063473114729928
ELASTIC,4700,10,10,4507.79431031547,7602.52393110165,0.094234667821089
FedAECS,4700,10,1,25488.4172195262,8156.29351024838,0.662592316478834
MC²MKP,4700,10,2,6156.38942659211,1982.68583953759,0.000413053165308792
MEC,4700,10,10,1722.83910057057,5504.83983248713,0.063473114729928
ECMTC,4700,10,2,6156.38942659211,1982.68583953759,0.000413053165308792
OLAR,4800,10,10,1758.79022373362,5623.2563509847,0.0648737742494838
ELASTIC,4800,10,10,4603.68191089283,7764.00715765399,0.096234557079369
FedAECS,4800,10,1,26030.7009836232,8329.82431475944,0.672847345755946
MC²MKP,4800,10,2,6287.33828648503,2024.58947470332,0.000416738640588197
MEC,4800,10,10,1758.79022373362,5623.2563509847,0.0648737742494838
ECMTC,4800,10,2,6287.33828648503,2024.58947470332,0.000416738640588197
ELASTIC,4900,10,10,4699.56951147019,7925.49038420633,0.098234446337649
OLAR,4900,10,10,1795.79239215791,5739.6539303114,0.0660745554356162
FedAECS,4900,10,1,26572.9847477203,8503.3551192705,0.682998276042739
MC²MKP,4900,10,2,6418.28714637795,2066.49310986906,0.000420424115867602
MEC,4900,10,10,1795.79239215791,5739.6539303114,0.0660745554356162
ECMTC,4900,10,2,6418.28714637795,2066.49310986906,0.000420424115867602
OLAR,5000,10,10,1832.53025420724,5855.99571623299,0.0674752517817822
ELASTIC,5000,10,10,4795.45711204754,8086.97361075866,0.100234335595929
FedAECS,5000,10,1,27115.2685118174,8676.88592378156,0.693047199540545
MC²MKP,5000,10,2,6549.23600627087,2108.39674503479,0.000424109591147006
MEC,5000,10,10,1832.53025420724,5855.995716233,0.0674752517817822
ECMTC,5000,10,2,6549.23600627087,2108.39674503479,0.000424109591147006
OLAR,1000,100,100,45.4325769425041,1363.16122211852,0.00074011891545031
ELASTIC,1000,100,100,107.105092257402,1848.50079654047,0.00214004471503945
FedAECS,1000,100,1,9835.40833461437,3147.3306670766,0.182248316119956
MC²MKP,1000,100,2,1020.79730560681,511.451919087295,0.000140121679728327
MEC,1000,100,100,45.4325769425041,1363.16122211852,0.00074011891545031
ECMTC,1000,100,2,1020.79730560681,511.451919087295,0.000140121679728327
OLAR,1100,100,100,49.0263694494468,1491.35354250934,0.000940090893853299
ELASTIC,1100,100,100,116.922424687264,2014.79958561944,0.00234003701857056
FedAECS,1100,100,1,10819.2436909069,3462.15798109022,0.19877652176088
MC²MKP,1100,100,2,1122.62412523422,544.036501368066,0.000140121679728327
MEC,1100,100,100,49.0263694494468,1491.35354250934,0.000940090893853299
ECMTC,1100,100,2,1122.62412523422,544.036501368066,0.000140121679728327
OLAR,1200,100,100,52.8671763386771,1604.13378704672,0.000940090895963444
ELASTIC,1200,100,100,126.739757117125,2181.09837469842,0.00254002932210167
FedAECS,1200,100,1,11803.0790471995,3776.98529510384,0.215035981686076
MC²MKP,1200,100,2,1224.45094486163,576.621083648837,0.000140121679728327
MEC,1200,100,100,52.8671763386771,1604.13378704672,0.000940090895963444
ECMTC,1200,100,2,1224.45094486163,576.621083648837,0.000140121679728327
OLAR,1300,100,100,56.761444729247,1730.24015674661,0.00114008319738441
ELASTIC,1300,100,100,136.557089546986,2347.39716377739,0.00274002162563278
FedAECS,1300,100,1,12786.914403492,4091.81260911746,0.231035295765705
MC²MKP,1300,100,2,1326.27776448904,609.205665929607,0.000140121679728327
MEC,1300,100,100,56.761444729247,1730.24015674661,0.00114008319738441
ECMTC,1300,100,2,1326.27776448904,609.205665929608,0.000140121679728327
OLAR,1400,100,100,60.4399717459783,1847.12688516667,0.00114008319949456
ELASTIC,1400,100,100,146.374421976847,2513.69595285636,0.00294001392916389
FedAECS,1400,100,1,13770.7497597846,4406.63992313107,0.246782657568113
MC²MKP,1400,100,2,1428.10458411645,641.790248210378,0.000140121679728327
MEC,1400,100,100,60.4399717459783,1847.12688516667,0.00114008319949456
ECMTC,1400,100,2,1428.10458411645,641.790248210378,0.000140121679728327
OLAR,1500,100,100,64.1380000471151,1970.91712725383,0.00114008319949482
ELASTIC,1500,100,100,156.191754406709,2679.99474193534,0.00314000623269501
FedAECS,1500,100,1,14754.5851160772,4721.46723714469,0.262285879557886
MC²MKP,1500,100,2,1529.93140374386,674.374830491149,0.000140121679728327
MEC,1500,100,100,64.1380000471151,1970.91712725383,0.00114008319949482
ECMTC,1500,100,2,1529.93140374386,674.374830491149,0.000140121679728327
OLAR,1600,100,100,68.0475409177888,2088.84693095164,0.00134007550302567
ELASTIC,1600,100,100,166.00908683657,2846.29353101431,0.00333999853622612
FedAECS,1600,100,1,15738.4204723697,5036.29455115831,0.277552416370267
MC²MKP,1600,100,2,1631.75822337127,706.95941277192,0.000140121679728327
MEC,1600,100,100,68.0475409177888,2088.84693095165,0.00134007550302567
ECMTC,1600,100,2,1631.75822337127,706.95941277192,0.000140121679728327
OLAR,1700,100,100,71.6062745057712,2213.98144876232,0.00134007550302593
ELASTIC,1700,100,100,175.826419266431,3012.59232009328,0.00353999083975723
FedAECS,1700,100,1,16722.2558286623,5351.12186517193,0.292589386335516
MC²MKP,1700,100,2,1733.58504299867,739.543995052691,0.000140121679728327
MEC,1700,100,100,71.6062745057712,2213.98144876232,0.00134007550302593
ECMTC,1700,100,2,1733.58504299867,739.543995052691,0.000140121679728327
OLAR,1800,100,100,75.3782419030853,2327.82390794982,0.00134009582815379
ELASTIC,1800,100,100,185.643751696292,3178.89110917226,0.00373998314328834
FedAECS,1800,100,1,17706.0911849548,5665.94917918555,0.307403591408792
MC²MKP,1800,100,2,1835.41186262608,772.128577333462,0.000140121679728327
MEC,1800,100,100,75.3782419030853,2327.82390794982,0.00134009582815379
ECMTC,1800,100,2,1835.41186262608,772.128577333462,0.000140121679728327
OLAR,1900,100,100,79.0470177932978,2454.93147899839,0.00154006780655704
ELASTIC,1900,100,100,195.461084126154,3345.18989825123,0.00393997544681945
FedAECS,1900,100,1,18689.9265412474,5980.77649319917,0.322001535645218
MC²MKP,1900,100,2,1937.23868225349,804.713159614233,0.000140121679728327
MEC,1900,100,100,79.0470177932978,2454.93147899839,0.00154006780655704
ECMTC,1900,100,2,1937.23868225349,804.713159614233,0.000140121679728327
OLAR,2000,100,100,82.981304758533,2568.03092669534,0.00154006780866719
ELASTIC,2000,100,100,205.278416556015,3511.4886873302,0.00413996775035057
FedAECS,2000,100,1,19673.76189754,6295.60380721279,0.33638944234574
MC²MKP,2000,100,2,2039.0655018809,837.297741895003,0.000140121679728327
MEC,2000,100,100,82.981304758533,2568.03092669534,0.00154006780866719
ECMTC,2000,100,2,2039.0655018809,837.297741895003,0.000140121679728327
OLAR,2100,100,100,86.7419022452334,2693.93660718225,0.00174006011008815
ELASTIC,2100,100,100,215.095748985876,3677.78747640918,0.00433996005388168
FedAECS,2100,100,1,20657.5972538325,6610.43112122641,0.350573269986911
MC²MKP,2100,100,2,2140.89232150831,869.882324175774,0.000140121679728327
MEC,2100,100,100,86.7419022452334,2693.93660718225,0.00174006011008815
ECMTC,2100,100,2,2140.89232150831,869.882324175774,0.000140121679728327
OLAR,2200,100,100,90.4818970862106,2814.25799956497,0.0017400601121983
ELASTIC,2200,100,100,224.913081415737,3844.08626548815,0.00453995235741279
FedAECS,2200,100,1,21641.4326101251,6925.25843524002,0.364558727036651
MC²MKP,2200,100,2,2242.71914113572,902.466906456545,0.000140121679728327
MEC,2200,100,100,90.4818970862106,2814.25799956497,0.0017400601121983
ECMTC,2200,100,2,2242.71914113572,902.466906456545,0.000140121679728327
OLAR,2300,100,100,94.1732469973927,2932.61111019751,0.00174008043521654
ELASTIC,2300,100,100,234.730413845599,4010.38505456712,0.0047399446609439
FedAECS,2300,100,1,22625.2679664176,7240.08574925364,0.37835128574819
MC²MKP,2300,100,2,2344.54596076313,935.051488737316,0.000140121679728327
MEC,2300,100,100,94.1732469973927,2932.61111019751,0.00174008043521654
ECMTC,2300,100,2,2344.54596076313,935.051488737316,0.000140121679728327
OLAR,2400,100,100,97.9772421054133,3057.30711624944,0.00194005241572941
ELASTIC,2400,100,100,244.54774627546,4176.6838436461,0.00493993696447501
FedAECS,2400,100,1,23609.1033227102,7554.91306326726,0.391956195015607
MC²MKP,2400,100,2,2446.37278039054,967.636071018087,0.000140121679728327
MEC,2400,100,100,97.9772421054133,3057.30711624944,0.00194005241572941
ECMTC,2400,100,2,2446.37278039054,967.636071018087,0.000140121679728327
OLAR,2500,100,100,101.852086068559,3173.72631733847,0.00194005241572967
ELASTIC,2500,100,100,254.365078705321,4342.98263272507,0.00513992926800613
FedAECS,2500,100,1,24592.9386790028,7869.74037728088,0.405378492366546
MC²MKP,2500,100,2,2548.19960001794,1000.22065329886,0.000140121679728327
MEC,2500,100,100,101.852086068559,3173.72631733847,0.00194005241572967
ECMTC,2500,100,2,2548.19960001794,1000.22065329886,0.000140121679728327
OLAR,2600,100,100,105.507853819947,3295.22251814518,0.00214004471715064
ELASTIC,2600,100,100,264.182411135182,4509.28142180404,0.00533992157153724
FedAECS,2600,100,1,25576.7740352953,8184.5676912945,0.418623015160684
MC²MKP,2600,100,2,2650.02641964535,1032.80523557963,0.000140121679728327
